Plant_ID,Image_Path,Timestamp,Plant_Type,Soil_Moisture,Temperature,Humidity,Light_Intensity,Health_Status,Stress_Level,Disease_Class
PLANT_049,dataset/plantvillage_raw/Grape___healthy/8a26b175-a0e1-4d0a-8645-0563bd053a32___Mt.N.V_HL 6211.JPG,2024-06-01,Grape,60.48,23.58,69.02,16721.01,Healthy,Healthy,Grape___healthy
PLANT_049,dataset/plantvillage_raw/Grape___healthy/4e7ca108-2631-452b-83bb-be0a7b32d98f___Mt.N.V_HL 6063.JPG,2024-06-02,Grape,71.06,23.67,58.77,15625.64,Healthy,Healthy,Grape___healthy
PLANT_049,dataset/plantvillage_raw/Grape___healthy/15fc132f-e222-4eda-bc5c-32e49def3eaa___Mt.N.V_HL 9090.JPG,2024-06-03,Grape,61.96,25.41,66.39,15763.19,Healthy,Healthy,Grape___healthy
PLANT_049,dataset/plantvillage_raw/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/ed5c8c75-0e44-4f65-b25c-05fb69b16655___FAM_L.Blight 1592.JPG,2024-06-04,Grape,40.93,28.18,60.74,18124.73,Stressed,Medium,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
PLANT_049,dataset/plantvillage_raw/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/32757952-25cc-4d73-8b2d-8a0e4b7efa46___FAM_L.Blight 4853.JPG,2024-06-05,Grape,44.15,32.44,48.7,18535.79,Stressed,Medium,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
PLANT_049,dataset/plantvillage_raw/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/ed87e1a9-8433-4ba8-a025-241d14c559e2___FAM_L.Blight 4581.JPG,2024-06-06,Grape,37.53,29.3,48.65,17743.1,Stressed,Medium,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
PLANT_049,dataset/plantvillage_raw/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/7231252d-783a-4fd9-87d1-f1867b5f74c7___FAM_L.Blight 1443.JPG,2024-06-07,Grape,48.89,27.93,51.76,17427.48,Stressed,Medium,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
PLANT_049,dataset/plantvillage_raw/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/338dd61a-290b-43e4-9f7d-022bd918aa58___FAM_L.Blight 4949.JPG,2024-06-08,Grape,52.11,29.08,45.25,18978.31,Stressed,Medium,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
PLANT_049,dataset/plantvillage_raw/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/3b8a92d2-4975-4fb7-b411-fb33e3a4feca___FAM_L.Blight 1580.JPG,2024-06-09,Grape,44.75,27.81,50.12,13859.62,Stressed,Medium,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
PLANT_049,dataset/plantvillage_raw/Grape___Esca_(Black_Measles)/c4a4638d-6d9f-491f-a41d-12793d184d1d___FAM_B.Msls 0894.JPG,2024-06-10,Grape,25.97,32.77,57.77,18042.25,Critical,High,Grape___Esca_(Black_Measles)
PLANT_049,dataset/plantvillage_raw/Grape___Black_rot/a1a98417-0da2-49dc-9843-64225d34f4a6___FAM_B.Rot 3000.JPG,2024-06-11,Grape,39.18,27.66,43.26,15351.39,Critical,High,Grape___Black_rot
PLANT_049,dataset/plantvillage_raw/Grape___Esca_(Black_Measles)/9a64888b-946b-4199-be73-5f78a9006bb9___FAM_B.Msls 0976.JPG,2024-06-12,Grape,28.34,27.92,36.46,22549.52,Critical,High,Grape___Esca_(Black_Measles)
PLANT_049,dataset/plantvillage_raw/Grape___Esca_(Black_Measles)/fa3301ff-8a97-4715-a7c9-5c73d93fed40___FAM_B.Msls 1105.JPG,2024-06-13,Grape,36.44,28.1,43.55,16756.72,Critical,High,Grape___Esca_(Black_Measles)
PLANT_049,dataset/plantvillage_raw/Grape___Black_rot/e4276ce3-ffbc-4203-9b52-cc75d6a6b8df___FAM_B.Rot 3115.JPG,2024-06-14,Grape,35.87,29.17,43.71,17978.24,Critical,High,Grape___Black_rot
PLANT_049,dataset/plantvillage_raw/Grape___Black_rot/89db9e1c-2cb5-4ccd-b50a-f78dc007c380___FAM_B.Rot 3043.JPG,2024-06-15,Grape,38.11,25.31,50.15,18311.08,Critical,High,Grape___Black_rot
PLANT_050,dataset/plantvillage_raw/Peach___healthy/ef2395e9-7dcc-47bf-84a9-052ec4f7c368___Rutg._HL 3515.JPG,2024-05-27,Peach,60.11,23.72,71.61,17451.93,Healthy,Healthy,Peach___healthy
PLANT_050,dataset/plantvillage_raw/Peach___healthy/97052680-ea06-4e00-866a-7ceda1ed1118___Rutg._HL 3656.JPG,2024-05-28,Peach,63.97,23.98,70.21,13962.96,Healthy,Healthy,Peach___healthy
PLANT_050,dataset/plantvillage_raw/Peach___healthy/4c00a061-3245-4e69-9a3f-a88a3241f141___Rutg._HL 2426.JPG,2024-05-29,Peach,61.86,21.82,72.69,13874.04,Healthy,Healthy,Peach___healthy
PLANT_050,dataset/plantvillage_raw/Peach___healthy/1ac02917-7c49-4f14-8d31-9a4f497a9bd0___Rutg._HL 3695.JPG,2024-05-30,Peach,64.02,22.71,67.86,16309.12,Healthy,Healthy,Peach___healthy
PLANT_050,dataset/plantvillage_raw/Peach___healthy/e83b9b4e-5915-410f-b38e-3659365de310___Rutg._HL 3518.JPG,2024-05-31,Peach,58.15,26.74,66.72,12252.52,Healthy,Healthy,Peach___healthy
PLANT_050,dataset/plantvillage_raw/Peach___healthy/4fc5eb54-978b-40e9-8054-84b44937bc89___Rutg._HL 2453.JPG,2024-06-01,Peach,63.33,24.73,68.47,14816.68,Healthy,Healthy,Peach___healthy
PLANT_050,dataset/plantvillage_raw/Peach___healthy/287f54ec-c6a4-46df-8da6-eb717f030cdb___Rutg._HL 2419.JPG,2024-06-02,Peach,61.13,23.65,65.48,15762.23,Healthy,Healthy,Peach___healthy
PLANT_050,dataset/plantvillage_raw/Peach___healthy/0da55b48-d161-4481-a618-cf484bb69dd0___Rutg._HL 3686.JPG,2024-06-03,Peach,60.81,23.48,63.8,15450.04,Healthy,Healthy,Peach___healthy
PLANT_050,dataset/plantvillage_raw/Peach___healthy/b7e10988-36af-4eb5-a5dd-b512dbc4ff59___Rutg._HL 2462.JPG,2024-06-04,Peach,60.24,22.28,67.43,14618.08,Healthy,Healthy,Peach___healthy
PLANT_050,dataset/plantvillage_raw/Peach___healthy/321c6841-896c-4ba6-8532-2f977685003b___Rutg._HL 3513.JPG,2024-06-05,Peach,64.36,22.85,68.17,16573.16,Healthy,Healthy,Peach___healthy
PLANT_050,dataset/plantvillage_raw/Peach___healthy/321c6841-896c-4ba6-8532-2f977685003b___Rutg._HL 3513.JPG,2024-06-06,Peach,62.86,21.08,67.5,14173.17,Healthy,Healthy,Peach___healthy
PLANT_050,dataset/plantvillage_raw/Peach___healthy/5fac87db-e0f9-43a5-9704-60ae7689b56e___Rutg._HL 3751.JPG,2024-06-07,Peach,69.26,23.95,59.56,14857.73,Healthy,Healthy,Peach___healthy
PLANT_050,dataset/plantvillage_raw/Peach___healthy/0d082b09-eca2-4ee5-b7b5-e840590bceac___Rutg._HL 3574.JPG,2024-06-08,Peach,66.58,23.84,68.29,13650.16,Healthy,Healthy,Peach___healthy
PLANT_050,dataset/plantvillage_raw/Peach___Bacterial_spot/18c3bd0a-75b1-43c2-b7c9-eb022fe954b3___Rutg._Bact.S 1262.JPG,2024-06-09,Peach,49.66,27.39,58.01,14726.9,Stressed,Medium,Peach___Bacterial_spot
PLANT_050,dataset/plantvillage_raw/Peach___Bacterial_spot/09dee4bf-430b-4a0b-832a-ed77213cb9d5___Rutg._Bact.S 2178.JPG,2024-06-10,Peach,37.67,28.46,46.34,12071.31,Stressed,Medium,Peach___Bacterial_spot
PLANT_050,dataset/plantvillage_raw/Peach___Bacterial_spot/21fc5aac-2fff-402f-9287-9c209416da0e___Rut._Bact.S 1480.JPG,2024-06-11,Peach,37.98,28.72,51.91,15880.79,Stressed,Medium,Peach___Bacterial_spot
PLANT_050,dataset/plantvillage_raw/Peach___Bacterial_spot/2dc818e2-2287-48d9-bb06-cf9bf45aff0d___Rut._Bact.S 1559.JPG,2024-06-12,Peach,47.68,31.45,45.09,15424.98,Stressed,Medium,Peach___Bacterial_spot
PLANT_050,dataset/plantvillage_raw/Peach___Bacterial_spot/cfc76e6d-65c0-40e9-9be2-97d2c933594f___Rutg._Bact.S 1916.JPG,2024-06-13,Peach,38.3,26.83,47.64,17737.72,Stressed,Medium,Peach___Bacterial_spot
PLANT_050,dataset/plantvillage_raw/Peach___Bacterial_spot/66d8e429-28f1-487f-9eeb-485d06912e63___Rutg._Bact.S 2215.JPG,2024-06-14,Peach,43.11,27.76,50.24,15611.09,Stressed,Medium,Peach___Bacterial_spot
PLANT_050,dataset/plantvillage_raw/Peach___Bacterial_spot/44881fe3-0d2a-449f-a8a5-e721d6213295___Rut._Bact.S 1275.JPG,2024-06-15,Peach,31.83,32.99,51.7,16013.1,Stressed,Medium,Peach___Bacterial_spot
PLANT_050,dataset/plantvillage_raw/Peach___Bacterial_spot/d6f1748c-ed10-4f77-8797-8fe0915ec956___Rutg._Bact.S 2363.JPG,2024-06-16,Peach,42.7,29.59,60.19,16677.56,Stressed,Medium,Peach___Bacterial_spot
PLANT_050,dataset/plantvillage_raw/Peach___Bacterial_spot/ba62a7e7-35f2-42dc-806e-8fff6041ccb3___Rut._Bact.S 0872.JPG,2024-06-17,Peach,42.08,30.01,49.62,17924.27,Stressed,Medium,Peach___Bacterial_spot
PLANT_050,dataset/plantvillage_raw/Peach___Bacterial_spot/ad53eaea-36be-4e9d-8d64-0e5b62f08d0b___Rutg._Bact.S 2086.JPG,2024-06-18,Peach,44.49,22.93,51.97,16314.77,Stressed,Medium,Peach___Bacterial_spot
PLANT_050,dataset/plantvillage_raw/Peach___Bacterial_spot/81213cee-3b4c-444a-aba3-0dca93fa7235___Rut._Bact.S 1008.JPG,2024-06-19,Peach,38.34,27.4,55.48,17065.29,Stressed,Medium,Peach___Bacterial_spot
PLANT_050,dataset/plantvillage_raw/Peach___Bacterial_spot/0a71ba91-8bde-4a91-84a9-bf950488f718___Rutg._Bact.S 2121.JPG,2024-06-20,Peach,29.37,25.93,45.37,17355.71,Stressed,Medium,Peach___Bacterial_spot
PLANT_050,dataset/plantvillage_raw/Peach___Bacterial_spot/b1dffe4b-f7f4-4474-b493-bd2534a5a3b6___Rutg._Bact.S 1750.JPG,2024-06-21,Peach,34.84,29.29,47.05,17948.7,Stressed,Medium,Peach___Bacterial_spot
PLANT_050,dataset/plantvillage_raw/Peach___Bacterial_spot/f5075b61-1751-41a9-af8c-8ad0167b1f68___Rut._Bact.S 1038.JPG,2024-06-22,Peach,45.64,32.36,59.32,17283.88,Stressed,Medium,Peach___Bacterial_spot
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___healthy/18f48dd2-09d3-4feb-ae1e-f2b854444243___JR_HL 5966.JPG",2024-05-30,"Pepper,_bell",57.73,23.76,65.4,12090.23,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___healthy/eb4aa284-8232-4910-882f-4536effe4e5f___JR_HL 7618.JPG",2024-05-31,"Pepper,_bell",65.02,23.43,64.95,13985.7,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___healthy/2e28e6a0-2e0b-4284-a9f5-74e5dfac142d___JR_HL 8451.JPG",2024-06-01,"Pepper,_bell",68.08,24.48,66.02,14008.59,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___healthy/1e9de601-8ffb-42cd-b7ab-79b35f87acfc___JR_HL 8732.JPG",2024-06-02,"Pepper,_bell",67.71,23.78,63.72,15827.3,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___healthy/5d5bbf38-ae12-4229-b6cb-54f0d2583628___JR_HL 8797.JPG",2024-06-03,"Pepper,_bell",59.98,27.44,60.06,14201.86,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___healthy/3502c57a-2c09-45e7-9cb6-96dd57f301a1___JR_HL 7981.JPG",2024-06-04,"Pepper,_bell",57.54,22.92,55.43,13919.3,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___healthy/f457076f-aab1-496e-a4d8-9fefb1af279a___JR_HL 8754.JPG",2024-06-05,"Pepper,_bell",69.02,25.62,67.21,15400.76,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___healthy/32f0cd4f-3786-4fc6-84e0-4ffb72e96741___JR_HL 8155.JPG",2024-06-06,"Pepper,_bell",60.76,23.37,65.67,15068.49,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___healthy/c4bebe6c-9806-4def-8b3b-e6290dd6f14c___JR_HL 8499.JPG",2024-06-07,"Pepper,_bell",62.88,25.47,70.33,13694.71,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___healthy/f170473e-77b2-4b80-94bf-9479622bac75___JR_HL 8381.JPG",2024-06-08,"Pepper,_bell",57.51,25.04,65.51,14380.2,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___healthy/fd7c0492-cae1-4ed5-8fbe-114b3d2e1836___JR_HL 7644.JPG",2024-06-09,"Pepper,_bell",58.94,25.58,69.34,12776.16,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___healthy/73ac9ebe-2f3f-455e-8ae7-750b3be4a7f6___JR_HL 8532.JPG",2024-06-10,"Pepper,_bell",67.26,23.92,72.37,14808.69,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___healthy/be34960a-dd60-446d-80bd-7a01ba58baae___JR_HL 5820.JPG",2024-06-11,"Pepper,_bell",66.89,25.21,72.23,15306.03,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___healthy/64feac49-35be-4fc1-8921-b1dbf9299a68___JR_HL 7776.JPG",2024-06-12,"Pepper,_bell",67.34,26.13,66.73,15128.67,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/5e39aa56-cbda-4c20-9964-6a03c700cebd___NREC_B.Spot 1856.JPG",2024-06-13,"Pepper,_bell",50.34,27.96,57.36,18541.6,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/177e323a-7c1d-41f2-a6b3-8ea30795054f___JR_B.Spot 8941.JPG",2024-06-14,"Pepper,_bell",34.36,28.44,57.2,15293.83,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/2ca511f9-951d-4f34-89af-25fd1a609584___NREC_B.Spot 9138.JPG",2024-06-15,"Pepper,_bell",38.54,32.04,56.82,19955.82,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/79b51b11-8ce2-4166-be8c-699522bacbd0___JR_B.Spot 8968.JPG",2024-06-16,"Pepper,_bell",38.76,28.15,49.94,14377.39,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/5e39aa56-cbda-4c20-9964-6a03c700cebd___NREC_B.Spot 1856.JPG",2024-06-17,"Pepper,_bell",38.41,28.35,59.22,15739.82,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/b143a281-5395-4a2a-8308-f6b23a476505___JR_B.Spot 8854.JPG",2024-06-18,"Pepper,_bell",35.92,27.02,58.97,21811.58,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/4420dd15-6c5f-4631-b21e-7db8fa5bd405___JR_B.Spot 3290.JPG",2024-06-19,"Pepper,_bell",47.8,28.29,50.77,12995.41,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/f73b390b-591a-4f25-991d-3ff77a92a6f5___JR_B.Spot 3357.JPG",2024-06-20,"Pepper,_bell",39.06,32.22,57.0,14889.49,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/f69531dd-6acc-4af1-afb1-b6970e153b6a___NREC_B.Spot 9248.JPG",2024-06-21,"Pepper,_bell",47.44,30.45,56.54,17748.55,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/fc45e7eb-9b7f-43ae-a769-2b9ab7f85eee___JR_B.Spot 3106.JPG",2024-06-22,"Pepper,_bell",49.13,28.04,55.47,16598.48,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/65d4487f-5ee0-4925-8e7f-ba4a61c76750___NREC_B.Spot 9070.JPG",2024-06-23,"Pepper,_bell",45.24,29.11,53.3,16810.11,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/3da16030-36bd-4866-826f-70945a9f8b60___JR_B.Spot 8934.JPG",2024-06-24,"Pepper,_bell",49.35,28.89,69.53,13751.39,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/9e501de6-b39a-4a9c-b5f7-f55a246c02b6___NREC_B.Spot 9207.JPG",2024-06-25,"Pepper,_bell",39.12,29.39,60.69,15701.38,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_051,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/1385e1e7-c7a5-4edb-8273-2f6a54c583fa___NREC_B.Spot 9128.JPG",2024-06-26,"Pepper,_bell",40.21,29.79,52.02,17463.57,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_052,dataset/plantvillage_raw/Potato___healthy/30126310-39de-4c02-b10a-23409417a4f6___RS_HL 1826.JPG,2024-06-02,Potato,59.83,25.92,70.83,12121.42,Healthy,Healthy,Potato___healthy
PLANT_052,dataset/plantvillage_raw/Potato___healthy/799b10e8-ba67-4e08-9abe-748789572ad1___RS_HL 1881.JPG,2024-06-03,Potato,59.88,24.12,72.65,14527.76,Healthy,Healthy,Potato___healthy
PLANT_052,dataset/plantvillage_raw/Potato___healthy/d340704d-cc00-4068-bb8a-ae70840b7bfa___RS_HL 1773.JPG,2024-06-04,Potato,63.49,23.64,61.6,14946.65,Healthy,Healthy,Potato___healthy
PLANT_052,dataset/plantvillage_raw/Potato___healthy/03da9931-e514-4cc7-b04a-8f474a133ce5___RS_HL 1830.JPG,2024-06-05,Potato,60.33,23.11,66.75,14613.07,Healthy,Healthy,Potato___healthy
PLANT_052,dataset/plantvillage_raw/Potato___healthy/aa04db6d-645f-4e8a-88dc-c9f9396f0800___RS_HL 1975.JPG,2024-06-06,Potato,61.87,24.55,65.32,14529.43,Healthy,Healthy,Potato___healthy
PLANT_052,dataset/plantvillage_raw/Potato___healthy/b0fe9fe9-52e7-40e4-b4c0-769f1a0c7fb9___RS_HL 4175.JPG,2024-06-07,Potato,66.29,25.22,70.27,16197.6,Healthy,Healthy,Potato___healthy
PLANT_052,dataset/plantvillage_raw/Potato___healthy/9d7d1bb9-1b10-4a8f-a961-e404b9d5acf8___RS_HL 1960.JPG,2024-06-08,Potato,61.71,25.51,70.02,16829.03,Healthy,Healthy,Potato___healthy
PLANT_052,dataset/plantvillage_raw/Potato___healthy/b89db9d3-a413-4781-bc88-5f6c2085ab5f___RS_HL 1909.JPG,2024-06-09,Potato,64.97,25.19,63.55,15032.5,Healthy,Healthy,Potato___healthy
PLANT_052,dataset/plantvillage_raw/Potato___Early_blight/1defd277-6394-4049-895d-470f1e27e189___RS_Early.B 8931.JPG,2024-06-10,Potato,54.48,26.45,55.14,17124.63,Watch,Low,Potato___Early_blight
PLANT_052,dataset/plantvillage_raw/Potato___Early_blight/b4021eae-d195-400a-b7b7-9888367f5f2f___RS_Early.B 7881.JPG,2024-06-11,Potato,55.62,27.84,59.2,14416.42,Watch,Low,Potato___Early_blight
PLANT_052,dataset/plantvillage_raw/Potato___Early_blight/d3a1b356-0ffa-4d47-9f52-410bbd0e3e3d___RS_Early.B 8884.JPG,2024-06-12,Potato,53.02,25.19,61.05,12714.35,Watch,Low,Potato___Early_blight
PLANT_052,dataset/plantvillage_raw/Potato___Early_blight/232c8d25-3bfe-41ea-b24f-2b3629a0253a___RS_Early.B 9200.JPG,2024-06-13,Potato,55.66,26.52,63.59,15623.29,Watch,Low,Potato___Early_blight
PLANT_052,dataset/plantvillage_raw/Potato___Early_blight/0e6b9e09-2bcd-41e0-b001-b80a33a8a78b___RS_Early.B 8694.JPG,2024-06-14,Potato,52.21,24.6,68.28,15114.05,Watch,Low,Potato___Early_blight
PLANT_052,dataset/plantvillage_raw/Potato___Early_blight/4d5d6c62-61d8-45a3-aada-3ee8bc44e1d5___RS_Early.B 6685.JPG,2024-06-15,Potato,46.42,26.25,61.04,16420.32,Watch,Low,Potato___Early_blight
PLANT_052,dataset/plantvillage_raw/Potato___Early_blight/4d1d5d85-e67d-4007-bceb-9b577f49065b___RS_Early.B 8885.JPG,2024-06-16,Potato,54.94,22.62,64.39,15456.49,Watch,Low,Potato___Early_blight
PLANT_052,dataset/plantvillage_raw/Potato___Early_blight/82611670-959a-401b-8ed0-4b4fdad5679e___RS_Early.B 8003.JPG,2024-06-17,Potato,51.78,23.02,59.39,13698.15,Watch,Low,Potato___Early_blight
PLANT_052,dataset/plantvillage_raw/Potato___Early_blight/3ec5894d-dcc2-4276-ba28-0048b6d5605a___RS_Early.B 8027.JPG,2024-06-18,Potato,57.31,27.18,60.56,16533.58,Watch,Low,Potato___Early_blight
PLANT_052,dataset/plantvillage_raw/Potato___Early_blight/a60106e3-e037-495f-8b5a-080adcb9bdd9___RS_Early.B 8561.JPG,2024-06-19,Potato,56.8,29.23,56.99,16833.24,Watch,Low,Potato___Early_blight
PLANT_052,dataset/plantvillage_raw/Potato___Early_blight/3bf3bb26-3cbd-46f2-a9ba-c86700edafcb___RS_Early.B 7599.JPG,2024-06-20,Potato,51.35,27.66,54.55,15357.6,Watch,Low,Potato___Early_blight
PLANT_052,dataset/plantvillage_raw/Potato___Early_blight/62490062-4c67-4caf-bec5-df1342ec2987___RS_Early.B 7946.JPG,2024-06-21,Potato,53.2,27.55,57.56,16191.6,Watch,Low,Potato___Early_blight
PLANT_052,dataset/plantvillage_raw/Potato___Early_blight/001187a0-57ab-4329-baff-e7246a9edeb0___RS_Early.B 8178.JPG,2024-06-22,Potato,61.04,26.9,62.2,17257.09,Watch,Low,Potato___Early_blight
PLANT_052,dataset/plantvillage_raw/Potato___Late_blight/74d51dd6-7990-4d3a-95c6-5d67fac5cdad___RS_LB 2578.JPG,2024-06-23,Potato,34.33,37.14,40.93,19852.53,Critical,High,Potato___Late_blight
PLANT_052,dataset/plantvillage_raw/Potato___Late_blight/b69f17e7-b4e1-4911-91e4-01976bacba2d___RS_LB 5053.JPG,2024-06-24,Potato,18.63,30.54,39.58,21513.38,Critical,High,Potato___Late_blight
PLANT_052,dataset/plantvillage_raw/Potato___Late_blight/3f30c40f-105b-4ce7-a376-d2e6f4681e3b___RS_LB 4921.JPG,2024-06-25,Potato,26.78,30.72,35.43,21420.8,Critical,High,Potato___Late_blight
PLANT_052,dataset/plantvillage_raw/Potato___Late_blight/09287918-9f73-4707-823f-f4331f5114a3___RS_LB 2604.JPG,2024-06-26,Potato,18.62,29.37,41.98,17374.14,Critical,High,Potato___Late_blight
PLANT_052,dataset/plantvillage_raw/Potato___Late_blight/1531198a-c611-47ee-af7d-7b124b863870___RS_LB 4793.JPG,2024-06-27,Potato,36.14,30.86,42.02,20757.66,Critical,High,Potato___Late_blight
PLANT_052,dataset/plantvillage_raw/Potato___Late_blight/09a30eff-d386-456d-a6ce-ead7c0d6235b___RS_LB 5068.JPG,2024-06-28,Potato,32.98,33.72,41.23,14201.43,Critical,High,Potato___Late_blight
PLANT_053,dataset/plantvillage_raw/Strawberry___healthy/7e02bc12-a026-4aff-88b1-78dcd0a97fa1___RS_HL 1889.JPG,2024-06-05,Strawberry,61.63,23.45,62.77,15128.04,Healthy,Healthy,Strawberry___healthy
PLANT_053,dataset/plantvillage_raw/Strawberry___healthy/2e89b7fa-24b0-48dd-8f2e-ec9c13b93b05___RS_HL 1992.JPG,2024-06-06,Strawberry,57.98,22.65,67.84,14809.3,Healthy,Healthy,Strawberry___healthy
PLANT_053,dataset/plantvillage_raw/Strawberry___healthy/d75e13ee-2b6a-4457-9a06-acf9fc07dfd9___RS_HL 4385.JPG,2024-06-07,Strawberry,64.84,22.39,62.3,14159.51,Healthy,Healthy,Strawberry___healthy
PLANT_053,dataset/plantvillage_raw/Strawberry___healthy/d9c894d9-d2e8-412f-85fa-f0a416185931___RS_HL 4546.JPG,2024-06-08,Strawberry,57.87,23.89,62.78,15717.72,Healthy,Healthy,Strawberry___healthy
PLANT_053,dataset/plantvillage_raw/Strawberry___healthy/2df352eb-8c72-4a03-9cd6-b94e38e41bb3___RS_HL 1967.JPG,2024-06-09,Strawberry,58.18,23.12,76.18,14679.01,Healthy,Healthy,Strawberry___healthy
PLANT_053,dataset/plantvillage_raw/Strawberry___healthy/5cb2ec10-af9e-4c1b-baa5-e28b700522f0___RS_HL 4413.JPG,2024-06-10,Strawberry,65.01,22.99,66.77,15200.3,Healthy,Healthy,Strawberry___healthy
PLANT_053,dataset/plantvillage_raw/Strawberry___healthy/577164f8-3653-4347-a51e-ac0f67ef5a43___RS_HL 2158.JPG,2024-06-11,Strawberry,65.2,24.21,73.82,12359.35,Healthy,Healthy,Strawberry___healthy
PLANT_053,dataset/plantvillage_raw/Strawberry___healthy/b798b952-bd98-4484-915d-90f15362d84b___RS_HL 4426.JPG,2024-06-12,Strawberry,74.98,23.43,67.49,15173.92,Healthy,Healthy,Strawberry___healthy
PLANT_053,dataset/plantvillage_raw/Strawberry___healthy/640bb1de-c435-49a6-9784-30c1e0770a26___RS_HL 1685.JPG,2024-06-13,Strawberry,68.42,25.17,60.9,13817.4,Healthy,Healthy,Strawberry___healthy
PLANT_053,dataset/plantvillage_raw/Strawberry___healthy/640bb1de-c435-49a6-9784-30c1e0770a26___RS_HL 1685.JPG,2024-06-14,Strawberry,68.59,23.81,70.74,14585.75,Healthy,Healthy,Strawberry___healthy
PLANT_053,dataset/plantvillage_raw/Strawberry___healthy/30b0611b-c150-4668-8007-662129beaa6e___RS_HL 1806.JPG,2024-06-15,Strawberry,62.97,24.27,62.57,12147.04,Healthy,Healthy,Strawberry___healthy
PLANT_053,dataset/plantvillage_raw/Strawberry___healthy/d3da328c-a91f-4fcc-93fb-2c58baacdeeb___RS_HL 1741.JPG,2024-06-16,Strawberry,62.9,22.53,62.41,12172.69,Healthy,Healthy,Strawberry___healthy
